sample_id,haplotype,assembly,fasta_sha256,release,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,biosample_id,population_descriptor,population_abbreviation,trio_available,family_id,paternal_id,maternal_id,sex,tissue,collection,alternative_id,notes,file_size
HG04157,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG04157_pat_hprc_r2_v1.0.1,hprc,GCA_042036535.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37706909,Bengali in Bangladesh,BEB,True,BD52,HG04155,HG04156,male,B-Lymphocyte,1000G,,,867790780
HG04160,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG04160_pat_hprc_r2_v1.0.1,hprc,GCA_042036805.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37706910,Bengali in Bangladesh,BEB,True,BD53,HG04158,HG04159,male,B-Lymphocyte,1000G,,,868519279
HG04204,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG04204_pat_hprc_r2_v1.0.1,hprc,GCA_042036795.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN26267390,Sri Lankan Tamil in the UK,STU,True,ST006,HG03679,HG03642,male,B-Lymphocyte,1000G,,,867000467
HG04228,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG04228_pat_hprc_r2_v1.0.1,hprc,GCA_042036925.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN26267391,Sri Lankan Tamil in the UK,STU,True,ST232,HG04229,HG04227,male,B-Lymphocyte,1000G,,,866181556
HG00706,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG00706_pat_hprc_r2_v1.0.1,hprc,GCA_046116065.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37706905,"Han Chinese South, China",CHS,True,SH090,HG00704,HG00705,male,B-Lymphocyte,1000G,,,865679741
HG03816,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03816/assemblies/freeze_2/HG03816_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG03816_pat_hprc_r2_v1.0.1,hprc,GCA_046116025.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03816/assemblies/freeze_2/HG03816_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03816/assemblies/freeze_2/HG03816_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03816/assemblies/freeze_2/HG03816_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37706908,Bengali in Bangladesh,BEB,True,BD22,HG03815,HG03814,female,B-Lymphocyte,1000G,,,902108331
HG00423,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG00423_pat_hprc_r2_v1.0.1,hprc,GCA_042076665.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN26237490,"Han Chinese South, China",CHS,True,SH007,HG00421,HG00422,female,B-Lymphocyte,1000G,,,900442443
HG00544,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00544/assemblies/freeze_2/HG00544_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG00544_pat_hprc_r2_v1.0.1,hprc,GCA_042076675.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00544/assemblies/freeze_2/HG00544_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00544/assemblies/freeze_2/HG00544_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00544/assemblies/freeze_2/HG00544_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN26237491,"Han Chinese South, China",CHS,True,SH042,HG00542,HG00543,female,B-Lymphocyte,1000G,,,897796251
HG01943,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG01943_pat_hprc_r2_v1.0.1,hprc,GCA_042076525.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN26237499,"Peruvian in Lima, Peru",PEL,True,PEL016,HG01941,HG01942,male,B-Lymphocyte,1000G,,,864496529
HG02735,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG02735_pat_hprc_r2_v1.0.1,hprc,GCA_042076445.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33758787,"Punjabi in Lahore, Pakistan",PJL,True,PK26,HG02733,HG02734,male,B-Lymphocyte,1000G,,,866293519
HG03225,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03225_hap1_hprc_r2_v1.0.1,hprc,GCA_042076455.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621957,Mende in Sierra Leone,MSL,False,,,,male,B-Lymphocyte,1000G,,,867965503
NA19159,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA19159_hap1_hprc_r2_v1.0.1,hprc,GCA_046056445.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797089,"Yoruba in Ibadan, Nigeria",YRI,False,Y056,,,female,B-Lymphocyte,1000G,,,905166614
HG00126,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00126_hap1_hprc_r2_v1.0.1,hprc,GCA_042078065.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021637,British from England and Scotland,GBR,False,,,,male,B-Lymphocyte,1000G,,,867872112
HG00128,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00128/assemblies/freeze_2/HG00128_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00128_hap1_hprc_r2_v1.0.1,hprc,GCA_042078025.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00128/assemblies/freeze_2/HG00128_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00128/assemblies/freeze_2/HG00128_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00128/assemblies/freeze_2/HG00128_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021641,British from England and Scotland,GBR,False,,,,female,B-Lymphocyte,1000G,,,905515747
HG00133,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00133_hap1_hprc_r2_v1.0.1,hprc,GCA_042078005.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00133/assemblies/freeze_2/HG00133_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021638,British from England and Scotland,GBR,False,,,,female,B-Lymphocyte,1000G,,,899032995
HG00146,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00146_hap1_hprc_r2_v1.0.1,hprc,GCA_042077995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021634,British from England and Scotland,GBR,False,,,,female,B-Lymphocyte,1000G,,,897510902
HG00232,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00232_hap1_hprc_r2_v1.0.1,hprc,GCA_042077985.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00232/assemblies/freeze_2/HG00232_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021635,British from England and Scotland,GBR,False,,,,female,B-Lymphocyte,1000G,,,901614932
HG00290,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00290_hap1_hprc_r2_v1.0.1,hprc,GCA_042077965.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00290/assemblies/freeze_2/HG00290_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021639,Finnish in Finland,FIN,False,,,,male,B-Lymphocyte,1000G,,,866453650
HG00320,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00320_hap1_hprc_r2_v1.0.1,hprc,GCA_042077865.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021632,Finnish in Finland,FIN,False,,,,female,B-Lymphocyte,1000G,,,903094842
HG00321,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG00321_hap1_hprc_r2_v1.0.1,hprc,GCA_042077015.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00321/assemblies/freeze_2/HG00321_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021636,Finnish in Finland,FIN,False,,,,male,B-Lymphocyte,1000G,,,870963885
HG01786,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG01786_hap1_hprc_r2_v1.0.1,hprc,GCA_042076995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01786/assemblies/freeze_2/HG01786_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021633,Iberian Populations in Spain,IBS,False,,,,female,B-Lymphocyte,1000G,,,902046266
HG02178,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG02178_hap1_hprc_r2_v1.0.1,hprc,GCA_042077705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02178/assemblies/freeze_2/HG02178_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021617,Chinese Dai in Xishuangbanna,CDX,False,,,,female,B-Lymphocyte,1000G,,,897766994
HG02583,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG02583_hap1_hprc_r2_v1.0.1,hprc,GCA_042076985.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02583/assemblies/freeze_2/HG02583_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021657,Gambian in Western Division Đ Mandinka,GWD,False,GB23,,,female,B-Lymphocyte,1000G,,,906445020
HG03270,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03270_hap1_hprc_r2_v1.0.1,hprc,GCA_042077695.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03270/assemblies/freeze_2/HG03270_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021631,Esan in Nigeria,ESN,False,,,,female,B-Lymphocyte,1000G,,,902410617
HG03583,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03583_hap1_hprc_r2_v1.0.1,hprc,GCA_042077635.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021645,Mende in Sierra Leone,MSL,False,SL73,,,female,B-Lymphocyte,1000G,,,901063066
